date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:33	1159/1159	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/robots.txt		(from )
16:23:33	59360/59360	---M-Z	200	added ('OK')	text/html	etag:%22e7e0-656c123a-6a829e3e8158de2f;gz%22	https://bi-GramFinance/	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/index.html	(from )
16:23:34	37461/37461	---M--	200	added ('OK')	image/jpeg	etag:%229255-656c123b-9a8da9925f168618;;;%22	https://bi-GramFinance/1.jpeg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/1.jpg	(from https://bi-GramFinance/)
16:23:35	33645/33645	---M--	200	added ('OK')	image/png	etag:%22836d-656c123b-bc5c3c8d6a87a975;;;%22	https://bi-GramFinance/assets/img/favicon.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/favicon.png	(from https://bi-GramFinance/)
16:23:35	55081/55081	---M-Z	200	added ('OK')	text/css	etag:%22d729-656c123b-de75b42543189e5f;gz%22	https://bi-GramFinance/assets/css/fontawesome.min.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/fontawesome.min.css	(from https://bi-GramFinance/)
16:23:36	89753/89753	---M-Z	200	added ('OK')	text/css	etag:%2215e99-656c123b-85f73d3352f97ab0;gz%22	https://bi-GramFinance/assets/css/line-awesome.min.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/line-awesome.min.css	(from https://bi-GramFinance/)
16:23:36	3000/3000	---M-Z	200	added ('OK')	text/css	etag:%22bb8-656c123b-950dc017cf942331;gz%22	https://bi-GramFinance/assets/css/business-icon.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/business-icon.css	(from https://bi-GramFinance/)
16:23:37	59198/59198	---M-Z	200	added ('OK')	text/css	etag:%22e73e-656c123b-4cbbe9dc849734aa;gz%22	https://bi-GramFinance/assets/css/animate.min.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/animate.min.css	(from https://bi-GramFinance/)
16:23:38	160346/160346	---M-Z	200	added ('OK')	text/css	etag:%222725a-656c123b-143610b40dca52e;gz%22	https://bi-GramFinance/assets/css/bootstrap.min.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/bootstrap.min.css	(from https://bi-GramFinance/)
16:23:38	1327/1327	---M-Z	200	added ('OK')	text/css	etag:%2252f-656c123b-3feb75795e122aad;gz%22	https://bi-GramFinance/assets/css/slick.min.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/slick.min.css	(from https://bi-GramFinance/)
16:23:39	18726/18726	---M-Z	200	added ('OK')	text/css	etag:%224926-656c123b-c0063b27697afbe4;gz%22	https://bi-GramFinance/assets/css/venobox.min.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/venobox.min.css	(from https://bi-GramFinance/)
16:23:39	3273/3273	---M-Z	200	added ('OK')	text/css	etag:%22cc9-656c123b-e03f88b604b806d9;gz%22	https://bi-GramFinance/assets/css/odometer.min.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/odometer.min.css	(from https://bi-GramFinance/)
16:23:40	3099/3099	---M-Z	200	added ('OK')	text/css	etag:%22c1b-656c123b-106df5360c90a563;gz%22	https://bi-GramFinance/assets/css/nice-select.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/nice-select.css	(from https://bi-GramFinance/)
16:23:41	1517/1517	---M-Z	200	added ('OK')	text/css	etag:%225ed-656c123b-bd6fa42ba8f8a358;gz%22	https://bi-GramFinance/assets/css/splitting-cells.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/splitting-cells.css	(from https://bi-GramFinance/)
16:23:41	1783/1783	---M-Z	200	added ('OK')	text/css	etag:%226f7-656c123b-aaf0e364bbad7798;gz%22	https://bi-GramFinance/assets/css/splitting.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/splitting.css	(from https://bi-GramFinance/)
16:23:42	66917/66917	---M-Z	200	added ('OK')	text/css	etag:%2210565-656c123b-a1949f82a11e88d;gz%22	https://bi-GramFinance/assets/css/keyframe-animation.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/keyframe-animation.css	(from https://bi-GramFinance/)
16:23:43	14008/14008	---M-Z	200	added ('OK')	text/css	etag:%2236b8-656c123b-75db2ca1d8d9ca6;gz%22	https://bi-GramFinance/assets/css/pricing-table.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/pricing-table.css	(from https://bi-GramFinance/)
16:23:43	7321/7321	---M-Z	200	added ('OK')	text/css	etag:%221c99-656c123b-6bb9c77d5ae18b1f;gz%22	https://bi-GramFinance/assets/css/slider.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/slider.css	(from https://bi-GramFinance/)
16:23:44	19395/19395	---M-Z	200	added ('OK')	text/css	etag:%224bc3-656c123b-f4ee42e9c97e9e79;gz%22	https://bi-GramFinance/assets/css/header.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/header.css	(from https://bi-GramFinance/)
16:23:44	5798/5798	---M-Z	200	added ('OK')	text/css	etag:%2216a6-656c123b-9ecf4fcf28a3125f;gz%22	https://bi-GramFinance/assets/css/footer.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/footer.css	(from https://bi-GramFinance/)
16:23:45	77849/77849	---M-Z	200	added ('OK')	text/css	etag:%2213019-656c123b-3d70716270dfdf17;gz%22	https://bi-GramFinance/assets/css/main.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/main.css	(from https://bi-GramFinance/)
16:23:46	20969/20969	---M-Z	200	added ('OK')	text/css	etag:%2251e9-656c123b-9a2ab4ea554ebcb7;gz%22	https://bi-GramFinance/assets/css/responsive.css	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/css/responsive.css	(from https://bi-GramFinance/)
16:23:48	17535/17535	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f29c02-447f%22	https://www.smartsuppchat.com/loader.js?	C:/Users/User/Desktop/BYGRAM/www.smartsuppchat.com/loaderd41d.js	(from https://bi-GramFinance/)
16:23:49	20106/20106	---M-Z	200	added ('OK')	application/x-javascript	etag:%224e8a-656c123b-8aadc3e86b87712a;gz%22	https://bi-GramFinance/assets/js/vendor/modernizr-2.8.3-respond-1.4.2.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/modernizr-2.8.3-respond-1.4.2.min.js	(from https://bi-GramFinance/)
16:23:50	59360/59360	---M-Z	200	added ('OK')	text/html	etag:%22e7e0-656c123a-6a829e3e8158de2f;gz%22	https://bi-GramFinance/index.html	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/index-2.html	(from https://bi-GramFinance/)
16:23:53	7366/7366	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Mar%202024%2015:23:51%20GMT	https://bi-GramFinance/signup.php	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/signup.html	(from https://bi-GramFinance/)
16:23:55	95/95	---M--	200	added ('OK')	image/png	etag:%223950a-5f-56ce71dc13b46%22	http://gtranslate.net/flags/blank.png	C:/Users/User/Desktop/BYGRAM/gtranslate.net/flags/blank.png	(from https://bi-GramFinance/)
16:23:55	23381/23381	---M--	200	added ('OK')	image/png	etag:%2239513-65af-56ce71dc3d9b2%22	http://gtranslate.net/flags/16.png	C:/Users/User/Desktop/BYGRAM/gtranslate.net/flags/16.png	(from https://bi-GramFinance/)
16:23:57	23503/23503	---M--	200	added ('OK')	image/png	etag:%2239512-658a-56ce71dc38e3a%22	http://gtranslate.net/flags/16a.png	C:/Users/User/Desktop/BYGRAM/gtranslate.net/flags/16a.png	(from https://bi-GramFinance/)
16:23:59	90013/90013	---MC-	200	added ('OK')	text/javascript	date:Sat,%2016%20Mar%202024%2015:23:57%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/Users/User/Desktop/BYGRAM/translate.google.com/translate_a/element7876.js	(from https://bi-GramFinance/)
16:24:02	4512/4512	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Mar%202024%2015:24:01%20GMT	https://bi-GramFinance/login.php	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/login.html	(from https://bi-GramFinance/)
16:24:06	308635/308635	---M--	200	added ('OK')	image/jpeg	etag:%224b59b-656c123b-9f8cb477d666cd03;;;%22	https://bi-GramFinance/assets/img/page-header.jpg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/page-header.jpg	(from https://bi-GramFinance/)
16:24:06	179057/179057	---M--	200	added ('OK')	image/jpeg	etag:%222bb71-656c123b-5d4c5443fb558ee;;;%22	https://bi-GramFinance/assets/img/testimonial-1.jpg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/testimonial-1.jpg	(from https://bi-GramFinance/)
16:24:07	168052/168052	---M--	200	added ('OK')	image/jpeg	etag:%2229074-656c123b-82c23129273111a9;;;%22	https://bi-GramFinance/assets/img/testimonial-2.jpg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/testimonial-2.jpg	(from https://bi-GramFinance/)
16:24:08	287417/287417	---M--	200	added ('OK')	image/jpeg	etag:%22462b9-656c123b-5669c614410bba36;;;%22	https://bi-GramFinance/assets/img/testimonial-4.jpg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/testimonial-4.jpg	(from https://bi-GramFinance/)
16:24:10	47624/47624	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ba08-656c123b-766e1c7978a2ac26;gz%22	https://bi-GramFinance/assets/img/elements/busy-marketing.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/elements/busy-marketing.svg	(from https://bi-GramFinance/)
16:24:10	22953/22953	---M-Z	200	added ('OK')	image/svg+xml	etag:%2259a9-656c123b-f5a7f05d1cba08c5;gz%22	https://bi-GramFinance/assets/img/elements/revenue.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/elements/revenue.svg	(from https://bi-GramFinance/)
16:24:10	47437/47437	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b94d-656c123b-cdad82e06fb9a102;gz%22	https://bi-GramFinance/assets/img/elements/project-manager.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/elements/project-manager.svg	(from https://bi-GramFinance/)
16:24:11	4080/4080	---M--	200	added ('OK')	image/png	etag:%22ff0-656c123b-94b1ba129fccfd80;;;%22	https://bi-GramFinance/assets/img/sponsor-1.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/sponsor-1.png	(from https://bi-GramFinance/)
16:24:11	4279/4279	---M--	200	added ('OK')	image/png	etag:%2210b7-656c123b-ecc86aed9b50cef3;;;%22	https://bi-GramFinance/assets/img/sponsor-2.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/sponsor-2.png	(from https://bi-GramFinance/)
16:24:12	3294/3294	---M--	200	added ('OK')	image/png	etag:%22cde-656c123b-581b7b1920f25863;;;%22	https://bi-GramFinance/assets/img/sponsor-3.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/sponsor-3.png	(from https://bi-GramFinance/)
16:24:12	3386/3386	---M--	200	added ('OK')	image/png	etag:%22d3a-656c123b-54d843b3fb3b020d;;;%22	https://bi-GramFinance/assets/img/sponsor-4.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/sponsor-4.png	(from https://bi-GramFinance/)
16:24:13	4732/4732	---M--	200	added ('OK')	image/png	etag:%22127c-656c123b-3df784164619dd2d;;;%22	https://bi-GramFinance/assets/img/sponsor-5.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/sponsor-5.png	(from https://bi-GramFinance/)
16:24:13	4080/4080	---M--	200	added ('OK')	image/png	etag:%22ff0-656c123b-6ab5b6c6818ac505;;;%22	https://bi-GramFinance/assets/img/sponsor-6.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/sponsor-6.png	(from https://bi-GramFinance/)
16:24:14	32223/32223	---M-Z	200	added ('OK')	text/html	etag:%227ddf-656c123b-66dac688f8978da3;gz%22	https://bi-GramFinance/terms.html	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/terms.html	(from https://bi-GramFinance/)
16:24:14	292276/292276	---M--	200	added ('OK')	image/jpeg	etag:%22475b4-656c123b-7efafa0a29427a0b;;;%22	https://bi-GramFinance/assets/img/testimonial-3.jpg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/img/testimonial-3.jpg	(from https://bi-GramFinance/)
16:24:15	97162/97162	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217b8a-656c123b-8b9e5aa0361ffb91;gz%22	https://bi-GramFinance/assets/js/vendor/jquery-1.12.4.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/jquery-1.12.4.min.js	(from https://bi-GramFinance/)
16:24:15	21217/21217	---M-Z	200	added ('OK')	application/x-javascript	etag:%2252e1-656c123b-f072d7068272f84;gz%22	https://bi-GramFinance/assets/js/vendor/popper.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/popper.min.js	(from https://bi-GramFinance/)
16:24:16	63198/63198	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f6de-656c123b-3870a9b408e0e0c2;gz%22	https://bi-GramFinance/assets/js/vendor/bootstrap.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/bootstrap.min.js	(from https://bi-GramFinance/)
16:24:17	8832/8832	---M-Z	200	added ('OK')	application/x-javascript	etag:%222280-656c123b-357562c96c9652e2;gz%22	https://bi-GramFinance/assets/js/vendor/waypoints.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/waypoints.min.js	(from https://bi-GramFinance/)
16:24:17	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-656c123b-bed5c981b00699d6;gz%22	https://bi-GramFinance/assets/js/vendor/slick.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/slick.min.js	(from https://bi-GramFinance/)
16:24:18	2381/2381	---M-Z	200	added ('OK')	application/x-javascript	etag:%2294d-656c123b-e4cfd7f8518e135a;gz%22	https://bi-GramFinance/assets/js/vendor/jquery.ajaxchimp.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/jquery.ajaxchimp.min.js	(from https://bi-GramFinance/)
16:24:19	10263/10263	---M-Z	200	added ('OK')	application/x-javascript	etag:%222817-656c123b-4df6265c5afb7f89;gz%22	https://bi-GramFinance/assets/js/vendor/odometer.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/odometer.min.js	(from https://bi-GramFinance/)
16:24:19	34694/34694	---M-Z	200	added ('OK')	application/x-javascript	etag:%228786-656c123b-bfb7915a67abda84;gz%22	https://bi-GramFinance/assets/js/vendor/jquery.isotope.v3.0.2.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/jquery.isotope.v3.0.2.js	(from https://bi-GramFinance/)
16:24:20	5441/5441	---M-Z	200	added ('OK')	application/x-javascript	etag:%221541-656c123b-43013052637c2b7;gz%22	https://bi-GramFinance/assets/js/vendor/imagesloaded.pkgd.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/imagesloaded.pkgd.min.js	(from https://bi-GramFinance/)
16:24:20	15022/15022	---M-Z	200	added ('OK')	application/x-javascript	etag:%223aae-656c123b-8a6d6a0c87aa8226;gz%22	https://bi-GramFinance/assets/js/vendor/venobox.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/venobox.min.js	(from https://bi-GramFinance/)
16:24:21	5316/5316	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214c4-656c123b-551ae461e14adc95;gz%22	https://bi-GramFinance/assets/js/vendor/jquery.hoverdir.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/jquery.hoverdir.js	(from https://bi-GramFinance/)
16:24:22	3802/3802	---M-Z	200	added ('OK')	application/x-javascript	etag:%22eda-656c123b-468750edf622e8f5;gz%22	https://bi-GramFinance/assets/js/vendor/splitting.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/splitting.min.js	(from https://bi-GramFinance/)
16:24:22	2974/2974	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b9e-656c123b-ddb74dfeefd42e5e;gz%22	https://bi-GramFinance/assets/js/vendor/jquery.nice-select.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/jquery.nice-select.min.js	(from https://bi-GramFinance/)
16:24:23	8155/8155	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fdb-656c123b-bb0945101abcc0f;gz%22	https://bi-GramFinance/assets/js/vendor/wow.min.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/vendor/wow.min.js	(from https://bi-GramFinance/)
16:24:23	19199/19199	---M-Z	200	added ('OK')	application/x-javascript	etag:%224aff-656c123b-cde7f08d56f70bff;gz%22	https://bi-GramFinance/assets/js/main.js	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/js/main.js	(from https://bi-GramFinance/)
16:24:25	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221fb84-656c123b-e6c3732c2cdd0b25;gz%22	https://bi-GramFinance/assets/fonts/fa-brands-400d41dd41d.eot?	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-brands-400d41dd41dd41d.eot	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:26	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221fb84-656c123b-c4b71f287c6111e0;gz%22	https://bi-GramFinance/assets/fonts/fa-brands-400.eot	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-brands-400.eot	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:27	87688/87688	---M--	200	added ('OK')	application/font-woff	etag:%2215688-656c123b-d8f3e86a328e62b0;;;%22	https://bi-GramFinance/assets/fonts/fa-brands-400.woff	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-brands-400.woff	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:28	129620/129620	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221fa54-656c123b-cb8babdcceb87e4d;gz%22	https://bi-GramFinance/assets/fonts/fa-brands-400.ttf	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-brands-400.ttf	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:29	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-656c123b-1735a00d4385d922;gz%22	https://bi-GramFinance/assets/fonts/fa-regular-400.eot	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-regular-400.eot	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:29	74700/74700	---M--	200	added ('OK')	font/woff2	etag:%22123cc-656c123b-84f01fa6eae8b506;;;%22	https://bi-GramFinance/assets/fonts/fa-brands-400.woff2	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-brands-400.woff2	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:30	694587/694587	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a993b-656c123b-3ac3e44af9d16803;gz%22	https://bi-GramFinance/assets/fonts/fa-brands-400.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-brands-400.svg	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:32	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-656c123b-fd2b8cc8dad3dae5;gz%22	https://bi-GramFinance/assets/fonts/fa-regular-400d41dd41d.eot?	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-regular-400d41dd41dd41d.eot	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:32	13592/13592	---M--	200	added ('OK')	font/woff2	etag:%223518-656c123b-c03847542c3f904e;;;%22	https://bi-GramFinance/assets/fonts/fa-regular-400.woff2	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-regular-400.woff2	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:32	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%2241a4-656c123b-555152a31c1b2688;;;%22	https://bi-GramFinance/assets/fonts/fa-regular-400.woff	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-regular-400.woff	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:33	34092/34092	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22852c-656c123b-20efa0855f611ed5;gz%22	https://bi-GramFinance/assets/fonts/fa-regular-400.ttf	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-regular-400.ttf	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:33	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223443-656c123b-e1805ed153fa3a67;gz%22	https://bi-GramFinance/assets/fonts/fa-regular-400.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-regular-400.svg	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:35	186728/186728	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d968-656c123b-a465bccaae0bca6d;gz%22	https://bi-GramFinance/assets/fonts/fa-solid-900.eot	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-solid-900.eot	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:35	186728/186728	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d968-656c123b-2754db391b38e991;gz%22	https://bi-GramFinance/assets/fonts/fa-solid-900d41dd41d.eot?	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-solid-900d41dd41dd41d.eot	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:38	74292/74292	---M--	200	added ('OK')	font/woff2	etag:%2212234-656c123b-933b4769c8348079;;;%22	https://bi-GramFinance/assets/fonts/fa-solid-900.woff2	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-solid-900.woff2	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:38	96256/96256	---M--	200	added ('OK')	application/font-woff	etag:%2217800-656c123b-fb6b046bf2057417;;;%22	https://bi-GramFinance/assets/fonts/fa-solid-900.woff	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-solid-900.woff	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:39	186444/186444	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222d84c-656c123b-35c8342592fb5b3c;gz%22	https://bi-GramFinance/assets/fonts/fa-solid-900.ttf	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-solid-900.ttf	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:40	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-656c123b-c3544e3be99406e8;gz%22	https://bi-GramFinance/assets/fonts/la-brands-400d41dd41d.eot?	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-brands-400d41dd41dd41d.eot	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:40	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-656c123b-70fb82514607fc00;gz%22	https://bi-GramFinance/assets/fonts/la-brands-400.eot	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-brands-400.eot	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:42	816926/816926	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c771e-656c123b-7a5a8f47ab19ed11;gz%22	https://bi-GramFinance/assets/fonts/fa-solid-900.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/fa-solid-900.svg	(from https://bi-GramFinance/assets/css/fontawesome.min.css)
16:24:43	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2214b24-656c123b-81f0a44f6addc7e9;;;%22	https://bi-GramFinance/assets/fonts/la-brands-400.woff2	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-brands-400.woff2	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:43	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-656c123b-a164d71e829caded;;;%22	https://bi-GramFinance/assets/fonts/la-brands-400.woff	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-brands-400.woff	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:44	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-656c123b-ba58d42077014fbc;gz%22	https://bi-GramFinance/assets/fonts/la-regular-400.eot	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-regular-400.eot	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:44	156072/156072	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22261a8-656c123b-4f3e4b42b77da873;gz%22	https://bi-GramFinance/assets/fonts/la-brands-400.ttf	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-brands-400.ttf	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:45	927335/927335	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e2667-656c123b-41ce64351d254d6;gz%22	https://bi-GramFinance/assets/fonts/la-brands-400.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-brands-400.svg	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:45	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-656c123b-6690c096cbec485b;gz%22	https://bi-GramFinance/assets/fonts/la-regular-400d41dd41d.eot?	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-regular-400d41dd41dd41d.eot	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:46	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-656c123b-91153c4b64a8a7cf;;;%22	https://bi-GramFinance/assets/fonts/la-regular-400.woff	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-regular-400.woff	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:46	33724/33724	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283bc-656c123b-43385fb040fac158;gz%22	https://bi-GramFinance/assets/fonts/la-regular-400.ttf	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-regular-400.ttf	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
16:24:47	113535/113535	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bb7f-656c123b-e16893115260f831;gz%22	https://bi-GramFinance/assets/fonts/la-regular-400.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets/fonts/la-regular-400.svg	(from https://bi-GramFinance/assets/css/line-awesome.min.css)
